time,chla,fe,NO3,PO4,sea_surface_temperature_anomaly,silicate,O2,Salinity,uo,vo,wo,spC02,ph,chla_log,month,doy,month_sin,month_cos,doy_sin,doy_cos,kd(light)
15-11-2023,0.33952922,0.001765782,28.127596,0.000853935,0.35593224,66.02396,216.79845,23.269981,0.06648849,0.5066118,-1.71E-06,29.223454,8.155941963,0.292318224,11,319,-0.5,0.866025404,-0.711656622,0.702527474,0.046792276
16-11-2023,0.29421845,0.001573881,21.586666,0.001641164,0.5639782,51.700134,213.13123,24.965141,-0.043049566,0.50742805,-5.89E-06,30.073938,8.138962746,0.257906999,11,320,-0.5,0.866025404,-0.699458327,0.714673386,0.052439552
17-11-2023,0.23960705,0.001254602,14.680003,0.000476301,0.7122402,30.62213,211.46613,28.803804,0.27514175,-0.057592865,-1.43E-06,32.184574,8.105216026,0.214794434,11,321,-0.5,0.866025404,-0.687052767,0.726607525,0.066645332
18-11-2023,0.1864934,0.001100765,12.298223,0.000221113,0.7525158,22.906878,211.24419,28.447226,-0.18673511,0.562859,3.28E-07,33.53463,8.086389542,0.171002234,11,322,-0.5,0.866025404,-0.674443619,0.738326354,0.060290381
19-11-2023,0.19499026,0.001227238,15.153887,0.000306577,0.7197819,30.93846,211.8805,29.099293,-0.34111765,0.30392566,3.68E-07,34.079,8.076333046,0.178138035,11,323,-0.5,0.866025404,-0.661634618,0.749826401,0.047618665
20-11-2023,0.21697369,0.001227107,18.000496,0.000496069,0.6717663,38.911293,212.30554,29.794968,-0.017832821,0.22959286,7.24E-06,34.479923,8.06961441,0.196367195,11,324,-0.5,0.866025404,-0.648629561,0.761104259,0.043858875
21-11-2023,0.22187553,0.000920765,18.519125,0.000475261,0.6527767,39.391506,212.4672,30.031055,-0.10379018,0.3985768,-9.57E-07,33.58901,8.088764191,0.200386998,11,325,-0.5,0.866025404,-0.635432301,0.772156584,0.045406424
22-11-2023,0.21393411,0.000876213,18.4805,0.000406308,0.76468086,39.529274,212.91711,30.268253,-0.2533716,0.038971025,-6.72E-06,33.58269,8.089705467,0.193866416,11,326,-0.5,0.866025404,-0.622046748,0.782980104,0.043858968
23-11-2023,0.20683098,0.001011665,19.070328,0.000410826,0.21063232,39.582226,213.55441,29.359991,-0.15108609,-0.14387651,3.48E-06,33.987885,8.078824997,0.187997899,11,327,-0.5,0.866025404,-0.60847687,0.793571609,0.046213102
24-11-2023,0.19727074,0.001032029,19.252317,0.000394736,-0.1302433,38.75712,214.0499,29.156454,-0.03618456,-0.13165958,4.03E-06,33.544285,8.083000183,0.180044583,11,328,-0.5,0.866025404,-0.594726687,0.803927962,0.057111189
25-11-2023,0.1860327,0.000988952,18.90763,0.000363044,0.011159897,37.673313,214.38254,29.4381,-0.15270713,0.026970474,1.92E-06,32.945854,8.092015266,0.170613872,11,329,-0.5,0.866025404,-0.580800273,0.814046094,0.058305569
26-11-2023,0.17927808,0.000947979,18.977457,0.000342626,-0.40026855,36.930702,214.68303,30.172905,-0.04021434,0.079073116,-9.02E-06,32.27414,8.102290154,0.164902455,11,330,-0.5,0.866025404,-0.566701756,0.823923006,0.051244982
27-11-2023,0.17220049,0.00087739,18.786057,0.000315647,0.06690407,36.176975,214.8096,31.65842,0.20877731,0.051255193,7.47E-07,31.792305,8.109781265,0.158882743,11,331,-0.5,0.866025404,-0.552435313,0.833555772,0.047851559
28-11-2023,0.16119199,0.000891542,17.850288,0.000278659,0.18147469,34.735493,214.58505,31.160799,0.17550385,-0.14267161,-6.36E-06,31.916183,8.107777596,0.149447055,11,332,-0.5,0.866025404,-0.538005172,0.842941537,0.046066973
29-11-2023,0.15623611,0.001011462,17.771803,0.000285472,0.5029335,33.432842,214.56769,26.875334,0.17818165,-0.18144757,2.70E-06,31.558271,8.112099648,0.145169997,11,333,-0.5,0.866025404,-0.523415607,0.852077521,0.044650249
30-11-2023,0.15462148,0.001155858,18.109396,0.000242569,0.20652771,32.246998,214.74023,26.583807,0.21447048,0.08331513,9.94E-07,30.645096,8.124790192,0.143772567,11,334,-0.5,0.866025404,-0.508670944,0.860961016,0.043479305
01-12-2023,0.14944406,0.001244456,17.974771,0.000222438,0.012712479,30.540066,214.80238,27.02962,0.13864093,0.15539467,2.32E-07,30.137766,8.132152557,0.139278399,12,335,-2.45E-16,1,-0.49377555,0.869589389,0.04447623
02-12-2023,0.14898944,0.001275447,17.913624,0.000293142,-0.08812904,29.116516,215.02629,27.235397,0.060866103,-0.042126108,-9.42E-07,30.080418,8.133011818,0.138882808,12,336,-2.45E-16,1,-0.47873384,0.877960085,0.045717001
03-12-2023,0.15310605,0.001298839,17.807556,0.000262561,-0.109148026,28.13935,215.26476,26.997906,0.029556453,-0.16997445,-9.22E-07,30.043367,8.133318901,0.142459215,12,337,-2.45E-16,1,-0.463550271,0.886070622,0.048502356
04-12-2023,0.15210682,0.001318736,17.290434,0.0002887,-0.12110901,27.026398,215.23627,26.815742,0.033291817,-0.19047198,2.87E-07,30.076332,8.132834435,0.141592284,12,338,-2.45E-16,1,-0.448229342,0.893918597,0.050093323
05-12-2023,0.15199466,0.001324865,16.89417,0.000246474,-0.058401108,26.063168,215.28665,26.86821,-0.06109002,-0.15864491,1.82E-06,30.192453,8.131262779,0.141494927,12,339,-2.45E-16,1,-0.432775593,0.901501684,0.049028367
06-12-2023,0.1477523,0.001317804,16.186123,0.00022922,0.043842316,24.699621,215.03954,26.950974,0.03991372,-0.1451181,3.54E-08,30.474453,8.127122879,0.137805508,12,340,-2.45E-16,1,-0.417193603,0.908817637,0.047659133
07-12-2023,0.13748345,0.001288174,14.221074,0.000222645,0.007242203,21.886475,213.98378,26.776018,0.20229656,-0.100121655,-1.17E-07,30.552387,8.125891685,0.128818322,12,341,-2.45E-16,1,-0.401487989,0.915864288,0.047659133
08-12-2023,0.13044529,0.00128627,13.156359,0.000169616,0.043577194,20.286724,213.55785,26.528955,-0.08913822,-0.24538893,-9.87E-07,30.514187,8.126847267,0.122611617,12,342,-2.45E-16,1,-0.385663406,0.922639549,0.046435434
09-12-2023,0.12676737,0.001338856,13.045543,0.000165644,-0.052101135,19.937677,213.76529,26.528713,-0.06852118,-0.23522411,1.46E-06,30.769285,8.12379837,0.119352798,12,343,-2.45E-16,1,-0.369724543,0.929141411,0.045400001
10-12-2023,0.12340125,0.001354577,12.783943,0.00014533,-0.17571068,19.420267,214.00436,26.752665,-0.030445978,-0.06655887,1.85E-06,30.679853,8.125738144,0.116360914,12,344,-2.45E-16,1,-0.353676122,0.935367949,0.045400001
11-12-2023,0.12067028,0.001431828,12.715515,0.000139977,-0.5500164,19.15133,214.45818,26.52669,-0.10609688,0.022336775,-6.56E-07,30.00026,8.136642456,0.113926971,12,345,-2.45E-16,1,-0.3375229,0.941317318,0.045286901
12-12-2023,0.118284255,0.001523146,12.416831,0.00013845,-0.9363384,18.616774,214.83075,26.466974,-0.034855127,0.043473117,-4.31E-07,29.005716,8.152108192,0.111795596,12,346,-2.45E-16,1,-0.321269662,0.946987753,0.043979794
13-12-2023,0.116882734,0.001579081,11.867555,0.000137792,-0.88840866,17.84514,215.16338,25.859922,-0.040543396,0.1771078,-1.61E-06,28.119581,8.166362762,0.110541532,12,347,-2.45E-16,1,-0.304921225,0.952377576,0.044241346
14-12-2023,0.11645683,0.001676433,11.825844,0.000136563,-1.3519859,17.704466,215.86977,24.832813,-0.17042385,0.21107398,-1.69E-06,27.513386,8.176121712,0.110160126,12,348,-2.45E-16,1,-0.288482433,0.957485188,0.045139004
15-12-2023,0.11646485,0.001705745,12.20965,0.000137149,-1.4835854,17.92743,216.88493,24.497776,-0.06485514,0.12641746,1.59E-06,27.206015,8.181517601,0.110167309,12,349,-2.45E-16,1,-0.271958158,0.962309077,0.045400001
16-12-2023,0.11740727,0.001651186,12.6829,0.000139755,-1.5003319,18.043457,217.89648,24.3408,-0.016942007,0.1640846,1.24E-06,27.135118,8.183292389,0.111011064,12,350,-2.45E-16,1,-0.255353295,0.966847814,0.045400001
17-12-2023,0.11841594,0.001605125,13.077857,0.000141664,-1.5921001,18.271824,218.82172,24.653994,-0.092291,0.09641328,7.95E-07,27.36796,8.179094315,0.111913345,12,351,-2.45E-16,1,-0.238672766,0.971100052,0.046708036
18-12-2023,0.120789476,0.001572334,13.737113,0.000145948,-1.7515335,18.557362,219.90863,24.982485,-0.0526025,-0.00262685,3.71E-07,27.77139,8.171377182,0.114033326,12,352,-2.45E-16,1,-0.221921513,0.975064532,0.048110001
19-12-2023,0.12535813,0.001509841,14.650939,0.000153968,-1.7913475,18.642838,221.21599,25.379665,-0.029096503,0.037666697,4.32E-07,28.014383,8.167050362,0.118101323,12,353,-2.45E-16,1,-0.2051045,0.97874008,0.048110001
20-12-2023,0.13174605,0.001427973,15.6923485,0.000165141,-1.237236,18.610237,222.53181,25.934101,0.027977714,0.13081448,3.69E-07,28.043125,8.167149544,0.123761617,12,354,-2.45E-16,1,-0.18822671,0.982125606,0.048110001
21-12-2023,0.13821958,0.001355275,16.594435,0.000177597,-1.3308868,18.559242,223.4576,26.605639,0.009618387,0.119195946,3.13E-08,28.082232,8.16660881,0.12946527,12,355,-2.45E-16,1,-0.171293144,0.985220107,0.047997285
22-12-2023,0.13891383,0.00131496,16.76196,0.000177428,-1.4020576,18.615612,223.59076,26.83741,0.027438477,-6.02E-05,-3.28E-06,28.320166,8.162036896,0.130075028,12,356,-2.45E-16,1,-0.154308821,0.988022666,0.047659133
23-12-2023,0.13777529,0.001284021,16.726244,0.000176131,-1.5770721,18.721083,223.50565,26.071856,-0.000703757,-0.20604028,-2.21E-06,28.592562,8.157389641,0.129074856,12,357,-2.45E-16,1,-0.137278772,0.990532452,0.045930415
24-12-2023,0.14345665,0.001258683,17.44537,0.000189398,-1.3440552,18.57841,224.1483,25.725996,-0.037621878,-0.2040479,2.71E-06,28.861252,8.15345192,0.134055824,12,358,-2.45E-16,1,-0.120208045,0.992748722,0.044982407
25-12-2023,0.15506256,0.001224621,18.599627,0.000212012,-1.0793304,18.042812,225.43777,26.382807,-0.072330356,-0.1219536,1.85E-06,29.242846,8.147578239,0.144154507,12,359,-2.45E-16,1,-0.103101697,0.99467082,0.044982407
26-12-2023,0.16598672,0.001199203,19.59911,0.000241842,-0.79205513,17.117382,226.78204,26.84017,-0.015921328,0.002595067,2.80E-06,29.99906,8.13589859,0.153567698,12,360,-2.45E-16,1,-0.085964799,0.996298175,0.044982407
27-12-2023,0.17262375,0.001176226,20.308311,0.0002613,-0.019496918,16.062494,227.91263,27.705154,-0.045748495,0.1358806,7.00E-07,30.634481,8.126777649,0.159243759,12,361,-2.45E-16,1,-0.068802427,0.997630305,0.0453826
28-12-2023,0.17541231,0.001218413,20.67434,0.000274949,0.19842148,15.059328,228.69797,28.261633,-0.014747505,0.043379627,1.57E-07,30.82889,8.124268532,0.161618988,12,362,-2.45E-16,1,-0.051619667,0.998666816,0.045400001
29-12-2023,0.17363346,0.001266376,20.645172,0.000273593,0.32002258,14.360349,228.94145,28.405207,0.03090358,0.11286343,1.32E-06,30.457,8.130284309,0.160104458,12,363,-2.45E-16,1,-0.034421612,0.999407401,0.045313001
30-12-2023,0.16958632,0.001290743,20.442081,0.000266625,0.19147491,13.909655,228.90712,28.290295,0.02911639,0.12602498,-1.28E-06,29.924932,8.139211655,0.156650114,12,364,-2.45E-16,1,-0.017213356,0.999851839,0.042933594
31-12-2023,0.16498043,0.001281799,20.095695,0.00025515,0.12381935,13.585294,228.68779,28.900671,0.02750574,0.03851335,-2.69E-06,29.959036,8.138652802,0.152704289,12,365,-2.45E-16,1,6.43E-16,1,0.042890001
01-01-2024,0.16032645,0.001180599,19.666101,0.000247377,0.13648605,13.414346,228.35356,29.341734,0.10755802,-0.022938522,-1.82E-06,30.117735,8.135806084,0.148701388,1,1,0.5,0.866025404,0.017213356,0.999851839,0.043020498
02-01-2024,0.15651277,0.001064594,19.253283,0.000235709,0.14913177,13.3732605,228.03456,29.230259,0.064795494,-0.16762164,2.13E-07,30.13836,8.134805679,0.145409245,1,2,0.5,0.866025404,0.034421612,0.999407401,0.043307595
03-01-2024,0.15331495,0.001001922,18.866682,0.000224208,0.2284298,13.346943,227.79234,28.681324,0.005819296,-0.23267975,2.40E-06,30.11627,8.134474754,0.142640361,1,3,0.5,0.866025404,0.051619667,0.998666816,0.043185797
04-01-2024,0.15058543,0.000956697,18.491524,0.000213707,-0.045778275,13.231752,227.60553,28.425882,-0.033817105,-0.22877486,3.52E-06,29.960493,8.136396408,0.140270882,1,4,0.5,0.866025404,0.068802427,0.997630305,0.043064367
05-01-2024,0.1502676,0.000908156,17.78788,0.000208353,-0.090372086,13.010722,227.22037,28.696795,-0.06691339,-0.16070646,1.36E-06,29.860718,8.137501717,0.139994611,1,5,0.5,0.866025404,0.085964799,0.996298175,0.044982407
06-01-2024,0.15295437,0.000870325,17.485743,0.00020933,-0.22520447,12.824021,227.21753,28.748375,-0.04058323,-0.15776426,2.69E-07,29.887363,8.136760712,0.142327665,1,6,0.5,0.866025404,0.103101697,0.99467082,0.044692919
07-01-2024,0.15686518,0.000839314,17.270279,0.000217117,-0.24630928,12.695971,227.29135,28.805582,-0.13490106,-0.20749536,3.43E-07,29.867655,8.136778831,0.145713916,1,7,0.5,0.866025404,0.120208045,0.992748722,0.044861786
08-01-2024,0.16204919,0.00083399,17.122717,0.000231525,0.04201317,12.72041,227.52924,29.104916,-0.16182604,-0.19148117,9.18E-08,30.084549,8.13374424,0.15018499,1,8,0.5,0.866025404,0.137278772,0.990532452,0.043297984
09-01-2024,0.16637571,0.000837197,16.958128,0.000247575,0.22019577,12.502197,227.85593,29.510508,-0.14602178,-0.23180914,-3.91E-07,30.340044,8.130186081,0.153901257,1,9,0.5,0.866025404,0.154308821,0.988022666,0.042504016
10-01-2024,0.16927086,0.000830635,16.817566,0.000261086,0.21827698,12.442304,228.1847,29.944511,-0.13849138,-0.17932685,-8.68E-07,30.35538,8.129715919,0.156380358,1,10,0.5,0.866025404,0.171293144,0.985220107,0.042101096
11-01-2024,0.1714212,0.000806252,16.64897,0.000280537,0.32102966,12.458813,228.44545,30.136415,-0.112936996,-0.1913445,-0.000002299,30.246817,8.131102562,0.158217713,1,11,0.5,0.866025404,0.18822671,0.982125606,0.040771458
12-01-2024,0.17743704,0.000751889,15.987334,0.000298354,0.26763916,11.616155,228.63416,30.168562,-0.055646837,-0.16050792,5.93E-07,30.027592,8.134113312,0.163340076,1,12,0.5,0.866025404,0.2051045,0.97874008,0.042504016
13-01-2024,0.17957099,0.000714885,15.62376,0.000310442,0.1783657,11.500887,228.83379,30.181719,-0.039878882,-0.041220747,-3.88E-07,29.939589,8.135074615,0.165150805,1,13,0.5,0.866025404,0.221921513,0.975064532,0.042664845
14-01-2024,0.17940068,0.000712401,15.508762,0.000311118,-0.034101486,11.790163,229.00392,30.032705,-0.001827383,0.004370095,-2.39E-07,29.94251,8.134845734,0.165006411,1,14,0.5,0.866025404,0.238672766,0.971100052,0.04323623
15-01-2024,0.17830117,0.000727818,15.312218,0.000294507,-0.1971798,11.521025,229.08377,29.78346,0.043628715,0.07963251,8.26E-07,29.86388,8.136137962,0.164073715,1,15,0.5,0.866025404,0.255353295,0.966847814,0.044869483
16-01-2024,0.17129251,0.000803418,15.424613,0.000274318,-0.3054123,11.965145,229.0978,29.433924,0.038075052,0.14174613,1.08E-06,29.89119,8.136273384,0.158107848,1,16,0.5,0.866025404,0.271958158,0.962309077,0.048983678
17-01-2024,0.16588934,0.000910391,15.489485,0.00025779,-0.7154846,12.5235615,229.13875,29.066256,0.050607473,0.14789152,1.27E-06,29.97193,8.135972977,0.153484178,1,17,0.5,0.866025404,0.288482433,0.957485188,0.055913277
18-01-2024,0.16130872,0.000961232,15.536584,0.000260526,-0.6151142,12.822854,229.16124,28.948324,0.09469662,0.078758985,1.71E-06,30.017805,8.136332512,0.149547576,1,18,0.5,0.866025404,0.304921225,0.952377576,0.059854556
19-01-2024,0.16027895,0.000962168,15.536926,0.000295627,-0.6293602,13.014322,229.08788,29.012032,0.08457247,0.0925251,1.36E-06,30.111002,8.13558197,0.14866045,1,19,0.5,0.866025404,0.321269662,0.946987753,0.059610415
20-01-2024,0.16037694,0.000939839,15.418803,0.000246986,-0.58885,12.886675,229.12614,29.389513,0.043322448,0.030726166,-2.39E-06,30.215942,8.134104729,0.148744901,1,20,0.5,0.866025404,0.3375229,0.941317318,0.058666464
21-01-2024,0.15573306,0.000878295,15.396354,0.000225946,-0.44158363,12.894978,229.16995,29.596766,0.12277642,-0.075535595,1.51E-08,30.267506,8.132771492,0.144734827,1,21,0.5,0.866025404,0.353676122,0.935367949,0.055422947
22-01-2024,0.15319002,0.000792817,15.164796,0.000224964,-0.45412636,12.871713,229.00482,29.847387,0.04597678,-0.060673922,-8.50E-07,30.336123,8.130945206,0.142532033,1,22,0.5,0.866025404,0.369724543,0.929141411,0.053300463
23-01-2024,0.15072452,0.000742729,14.932861,0.000223482,-0.5001869,12.730977,228.93921,29.980103,0.042579412,-0.0756792,-7.51E-07,30.356443,8.129973412,0.140391761,1,23,0.5,0.866025404,0.385663406,0.922639549,0.051557399
24-01-2024,0.14890999,0.000707299,14.807512,0.000291264,-0.44121742,12.667015,228.92088,30.025902,0.049883556,-0.08590895,-3.00E-07,30.196018,8.13160038,0.138813658,1,24,0.5,0.866025404,0.401487989,0.915864288,0.051557399
25-01-2024,0.15423985,0.000691811,14.679764,0.000417482,-0.5198841,12.611756,228.847,30.090055,0.06772021,-0.039473325,-1.78E-06,30.155392,8.131958008,0.143441989,1,25,0.5,0.866025404,0.417193603,0.908817637,0.051997833
26-01-2024,0.15822372,0.000679764,14.519727,0.000245128,-0.47232437,12.608518,228.82903,30.19561,0.026431797,-0.12574637,1.96E-07,30.210718,8.131018639,0.146887556,1,26,0.5,0.866025404,0.432775593,0.901501684,0.05273563
27-01-2024,0.15145214,0.000665729,14.261053,0.000212431,-0.45742035,12.765433,228.7486,30.308455,0.059660614,-0.0970242,-4.00E-07,30.351845,8.128978729,0.141023876,1,27,0.5,0.866025404,0.448229342,0.893918597,0.050208479
28-01-2024,0.14603876,0.000653037,14.0581875,0.00020517,-0.42587852,12.836862,228.75154,30.388414,0.001237265,-0.043402348,-5.44E-07,30.463625,8.127318382,0.13631144,1,28,0.5,0.866025404,0.463550271,0.886070622,0.048110001
29-01-2024,0.14169712,0.000642463,13.93117,0.000197939,-0.43569565,12.823964,228.80594,30.404533,-0.01840686,-0.028177153,-2.20E-07,30.474855,8.127035141,0.132515857,1,29,0.5,0.866025404,0.47873384,0.877960085,0.047159903
30-01-2024,0.13838239,0.0006378,13.812819,0.000189776,-0.37166595,12.885771,228.79916,30.425344,-0.015091224,-0.006635129,-6.25E-07,30.460806,8.127269745,0.129608299,1,30,0.5,0.866025404,0.49377555,0.869589389,0.045400001
31-01-2024,0.13558114,0.000636017,13.723075,0.000181937,-0.4593506,12.94938,228.75285,30.42291,-0.007984998,0.04842175,-8.23E-07,30.471624,8.127356529,0.127144538,1,31,0.5,0.866025404,0.508670944,0.860961016,0.044702992
01-02-2024,0.13278681,0.000631874,13.697809,0.00017256,-0.3647194,12.952968,228.74066,30.443104,-0.012590347,0.02604465,-1.36E-06,30.44359,8.127827644,0.1246808,2,32,0.866025404,0.5,0.523415607,0.852077521,0.042890001
02-02-2024,0.13064747,0.000625643,13.556858,0.000167997,-0.4220581,12.967922,228.63638,30.451008,0.01073759,-0.016665675,-7.59E-07,30.426563,8.128023148,0.122790451,2,33,0.866025404,0.5,0.538005172,0.842941537,0.042890001
03-02-2024,0.12950313,0.000621633,13.195966,0.000168441,-0.41947174,13.020172,228.37276,30.413927,-0.07451272,-0.01457922,-8.74E-07,30.414312,8.128121376,0.121777828,2,34,0.866025404,0.5,0.552435313,0.833555772,0.042890001
04-02-2024,0.12833156,0.000618282,12.902479,0.000156485,-0.37195778,13.045884,228.12286,30.359877,0.023986682,-0.08937241,-1.77E-06,30.465963,8.12753582,0.120740046,2,35,0.866025404,0.5,0.566701756,0.823923006,0.042890001
05-02-2024,0.12667246,0.000615142,12.728649,0.000148526,-0.44693947,13.093328,227.93866,30.172646,-0.012121363,-0.039634146,-5.06E-07,30.530495,8.126903534,0.119268563,2,36,0.866025404,0.5,0.580800273,0.814046094,0.042285621
06-02-2024,0.12502795,0.000617738,12.602387,0.000142433,-0.25424194,13.235793,227.68312,30.014965,0.08105343,-0.1443599,-2.95E-07,30.811974,8.123707771,0.11780788,2,37,0.866025404,0.5,0.594726687,0.803927962,0.040835362
07-02-2024,0.12406626,0.000638595,12.38426,0.000144735,-0.20698547,13.489728,227.20216,29.839888,-0.006351023,-0.05444743,5.39E-07,31.163631,8.119662285,0.1169527,2,38,0.866025404,0.5,0.60847687,0.793571609,0.04063433
08-02-2024,0.1235998,0.000665034,12.140591,0.000134002,-0.42653847,13.562536,226.79391,29.969976,-0.026382122,-0.053486973,-1.06E-06,31.09383,8.120502472,0.116537638,2,39,0.866025404,0.5,0.622046748,0.782980104,0.041060381
09-02-2024,0.12251044,0.000671667,11.853158,0.000131173,-0.6601219,13.407538,226.42691,30.115032,0.09249889,-0.019564146,-6.83E-07,30.909788,8.122642517,0.115567641,2,40,0.866025404,0.5,0.635432301,0.772156584,0.042179417
10-02-2024,0.12039849,0.000663702,11.773331,0.00012857,-0.7666397,13.246454,226.33022,30.131233,0.090679295,-0.039203737,-4.85E-07,30.81127,8.123788834,0.113684417,2,41,0.866025404,0.5,0.648629561,0.761104259,0.043307595
11-02-2024,0.117700145,0.000659337,11.991085,0.000122943,-0.6689396,13.138702,226.63719,30.021437,0.12597789,-0.0967769,6.72E-08,30.88296,8.122834206,0.111273132,2,42,0.866025404,0.5,0.661634618,0.749826401,0.042690385
12-02-2024,0.11541669,0.000659267,12.228526,0.000120042,-0.54021454,13.059356,226.98886,29.9355,0.0839057,-0.06793662,1.44E-06,31.055445,8.120759964,0.109228048,2,43,0.866025404,0.5,0.674443619,0.738326354,0.040955983
13-02-2024,0.11371779,0.000661575,12.236632,0.0001169,-0.4422016,13.064186,226.98329,29.902933,0.06406953,-0.0740283,3.39E-07,31.133856,8.12005806,0.107703779,2,44,0.866025404,0.5,0.687052767,0.726607525,0.041121278
14-02-2024,0.11184248,0.000665473,12.077691,0.000112374,-0.6411381,13.187459,226.69527,29.856546,0.08417492,-0.07616632,4.10E-07,31.191406,8.119391441,0.106018531,2,45,0.866025404,0.5,0.699458327,0.714673386,0.041373577
15-02-2024,0.110161014,0.000673227,11.8539095,0.000109352,-0.6735649,13.333242,226.26204,29.763617,0.03272007,-0.108599834,-5.22E-07,31.200924,8.118784904,0.104505062,2,46,0.866025404,0.5,0.711656622,0.702527474,0.041467506
16-02-2024,0.109245755,0.000677623,11.59474,0.000105275,-0.7317829,13.405759,225.85046,29.5513,0.025110068,-0.11971816,1.41E-07,31.159803,8.119292259,0.103680284,2,47,0.866025404,0.5,0.723644038,0.690173388,0.041824445
17-02-2024,0.10826095,0.000672303,11.366652,0.00010065,-0.7177067,13.380935,225.57445,29.388702,0.07929491,-0.084113576,3.75E-07,30.9794,8.122563362,0.102792075,2,48,0.866025404,0.5,0.735417023,0.677614789,0.041534655
18-02-2024,0.1069464,0.000650172,11.311137,9.66E-05,-0.42532158,13.202375,225.63054,29.381544,0.13569291,-0.040354587,4.70E-07,30.804739,8.126346588,0.101605233,2,49,0.866025404,0.5,0.746972088,0.664855398,0.039581276
19-02-2024,0.10563757,0.000631953,11.387971,9.34E-05,-0.14763069,12.832243,225.85666,29.49203,0.20673421,-0.069557354,-1.56E-07,30.816082,8.12761116,0.100422155,2,50,0.866025404,0.5,0.758305808,0.651898996,0.039164875
20-02-2024,0.10471242,0.000618211,11.391825,9.29E-05,-0.018678665,12.395437,225.67451,29.715557,0.25805593,-0.074961215,-9.66E-07,30.914825,8.127085686,0.099585048,2,51,0.866025404,0.5,0.769414827,0.638749422,0.037335895
21-02-2024,0.10436338,0.000608017,11.224947,0.000092256,-0.64334106,11.973281,225.09842,29.797272,0.22610894,-0.12895344,-1.02E-06,31.187101,8.123970985,0.099269042,2,52,0.866025404,0.5,0.780295851,0.625410573,0.03696974
22-02-2024,0.10435497,0.000587402,10.9776,9.26E-05,-0.6681042,11.656979,224.43088,29.74925,0.26443642,-0.009449949,7.21E-07,31.420769,8.121141434,0.099261427,2,53,0.866025404,0.5,0.790945657,0.611886401,0.036761083
23-02-2024,0.10414087,0.000559225,10.59617,9.58E-05,-0.5330696,11.3623,223.7115,29.9199,0.1934522,-0.05161853,4.28E-07,31.654531,8.118189812,0.099067539,2,54,0.866025404,0.5,0.801361088,0.598180914,0.03651277
24-02-2024,0.10354451,0.000534811,10.302143,9.61E-05,-0.16420746,11.140401,223.55943,30.026094,0.1881626,0.024150342,7.96E-07,31.930902,8.114881516,0.098527281,2,55,0.866025404,0.5,0.811539059,0.584298174,0.036430001
25-02-2024,0.103266954,0.00051513,10.183939,9.10E-05,-0.17485046,11.066317,223.4962,30.212442,0.11619344,-0.05646551,4.31E-07,31.889011,8.115283012,0.098275736,2,56,0.866025404,0.5,0.821476553,0.570242293,0.036430001
26-02-2024,0.10299323,0.000499623,10.336381,0.000089047,-0.26984978,11.192385,223.40952,30.183298,0.15015799,-0.12682655,-9.94E-07,31.689726,8.117525101,0.098027602,2,57,0.866025404,0.5,0.831170626,0.556017437,0.037294023
27-02-2024,0.10198616,0.000487261,10.6413,8.73E-05,-0.39258575,11.444204,223.48203,30.02136,0.13062984,-0.068487935,7.57E-07,31.637983,8.118206024,0.097114152,2,58,0.866025404,0.5,0.840618406,0.541627821,0.038088918
28-02-2024,0.10050299,0.000483302,10.747153,8.48E-05,-0.5551338,11.5592165,223.41496,29.933342,0.16963719,-0.1675132,-5.16E-07,31.66057,8.117984772,0.095767339,2,59,0.866025404,0.5,0.849817092,0.527077709,0.037432265
29-02-2024,0.09899973,0.000485774,10.602926,8.07E-05,-0.4037094,11.439089,223.01495,29.778305,0.28575677,-0.15813373,1.04E-07,31.766464,8.116856575,0.09440043,2,60,0.866025404,0.5,0.858763958,0.512371412,0.036430001
01-03-2024,0.09787359,0.000488917,10.333733,7.66E-05,-0.29994392,11.236051,222.53902,29.661192,0.2000543,-0.08581118,-1.09E-06,31.830036,8.116071701,0.093375209,3,61,1,6.12E-17,0.867456355,0.497513289,0.036430001
02-03-2024,0.096814156,0.000486817,9.794302,7.34E-05,-0.00674057,10.853723,221.76573,29.71658,0.37841153,-0.18422906,1.54E-07,31.697218,8.118035316,0.092409756,3,62,1,6.12E-17,0.875891705,0.482507742,0.036430001
03-03-2024,0.09584509,0.000473399,8.554494,7.06E-05,0.3048172,9.965203,220.50772,29.957245,0.4891255,-0.18268652,-2.29E-06,31.635193,8.119335175,0.091525837,3,63,1,6.12E-17,0.88406751,0.467359217,0.03653368
04-03-2024,0.094928555,0.000453098,7.5563016,6.75E-05,0.3143139,9.189666,219.46255,29.582094,0.5534872,-0.24549249,7.18E-07,32.044796,8.11402607,0.090689115,3,64,1,6.12E-17,0.891981346,0.452072204,0.038088918
05-03-2024,0.093631215,0.000439921,6.7101417,6.41E-05,0.5911274,8.50087,218.4941,29.456394,0.65006626,-0.38943237,3.23E-06,32.49866,8.108696938,0.089503549,3,65,1,6.12E-17,0.89963087,0.436651232,0.0401063
06-03-2024,0.092375286,0.000434491,5.910022,6.14E-05,-0.0736351,7.7972107,217.51958,29.497969,0.51722604,-0.22862196,1.01E-06,32.813217,8.105080605,0.088354487,3,66,1,6.12E-17,0.907013813,0.421100871,0.041815236
07-03-2024,0.091391824,0.000451024,5.479206,6.06E-05,0.07254219,7.3616853,216.84746,29.713495,0.41604486,-0.24078707,1.50E-06,32.833282,8.104850769,0.087453784,3,67,1,6.12E-17,0.914127988,0.405425728,0.042547747
